frame,track_id,x1,y1,x2,y2,score,cls,feet_x,feet_y,three_z,three_x
587,25,256.22,215.76,316.96,316.25,0.716,0,286.59,316.25,-3.7837,4.3934
587,33,726.16,115.05,753.60,165.27,0.572,0,739.88,165.27,6.1345,6.9020
588,1,187.97,201.09,252.99,290.71,0.793,0,220.48,290.71,-4.0128,3.3519
588,14,148.92,149.90,200.62,253.89,0.770,0,174.77,253.89,-4.0194,1.9518
588,27,714.57,103.89,737.50,168.10,0.768,0,726.03,168.10,5.6272,6.6977
588,22,730.05,134.50,762.35,228.71,0.746,0,746.20,228.71,2.0103,7.7591
588,25,256.13,216.02,316.92,316.63,0.706,0,286.53,316.63,-3.7875,4.3993
588,33,724.73,114.92,753.37,168.79,0.656,0,739.05,168.79,5.7796,6.9500
589,1,188.14,201.20,253.44,290.77,0.806,0,220.79,290.77,-4.0111,3.3559
589,14,148.71,150.01,200.38,255.72,0.770,0,174.55,255.72,-4.0395,2.0076
589,27,714.68,103.91,737.43,167.91,0.765,0,726.05,167.91,5.6451,6.6945
589,22,730.17,134.43,762.41,228.68,0.757,0,746.29,228.68,2.0127,7.7601
589,25,255.98,215.80,316.93,316.70,0.702,0,286.45,316.70,-3.7885,4.3998
589,33,724.27,114.66,753.05,170.29,0.654,0,738.66,170.29,5.6337,6.9689
589,34,686.38,83.14,700.37,132.90,0.391,0,693.37,132.90,9.3682,4.9337
590,1,188.49,201.54,253.76,290.66,0.798,0,221.12,290.66,-4.0078,3.3564
590,14,149.20,150.07,200.23,255.91,0.759,0,174.71,255.91,-4.0400,2.0150
590,27,714.83,103.95,737.45,167.83,0.770,0,726.14,167.83,5.6545,6.6944
590,22,730.30,134.46,762.46,228.66,0.771,0,746.38,228.66,2.0144,7.7611
590,25,255.71,214.71,317.11,316.52,0.690,0,286.41,316.52,-3.7873,4.3966
590,33,724.23,114.58,752.48,170.74,0.663,0,738.36,170.74,5.5870,6.9712
590,34,685.81,83.01,699.84,132.75,0.309,0,692.83,132.75,9.3810,4.9132
591,1,188.67,201.76,254.44,291.27,0.782,0,221.55,291.27,-4.0100,3.3734
591,14,150.23,150.11,200.09,254.49,0.727,0,175.16,254.49,-4.0222,1.9747
591,27,715.13,104.04,737.59,167.79,0.776,0,726.36,167.79,5.6622,6.6975
591,22,730.40,134.42,762.50,228.66,0.772,0,746.45,228.66,2.0150,7.7619
591,25,255.65,214.01,317.30,316.44,0.682,0,286.48,316.44,-3.7861,4.3957
591,33,724.33,114.38,751.98,170.84,0.664,0,738.16,170.84,5.5748,6.9692
591,34,683.30,83.02,697.61,132.80,0.391,0,690.45,132.80,9.3155,4.8572
592,1,189.90,201.80,255.17,290.22,0.747,0,222.53,290.22,-3.9938,3.3586
592,14,151.19,150.10,199.81,252.49,0.687,0,175.50,252.49,-3.9992,1.9141
592,27,715.32,104.19,737.60,167.74,0.776,0,726.46,167.74,5.6685,6.6985
592,22,730.40,134.39,762.43,228.66,0.767,0,746.42,228.66,2.0146,7.7615
592,25,255.57,212.40,317.85,316.42,0.698,0,286.71,316.42,-3.7844,4.3972
592,33,724.52,114.22,751.32,170.52,0.643,0,737.92,170.52,5.6002,6.9595
592,34,681.97,82.96,696.66,132.73,0.418,0,689.32,132.73,9.3002,4.8258
593,1,190.29,201.93,255.61,290.18,0.772,0,222.95,290.18,-3.9905,3.3613
593,14,151.91,150.07,199.47,250.61,0.683,0,175.69,250.61,-3.9783,1.8551
593,27,715.46,104.27,737.59,167.69,0.769,0,726.52,167.69,5.6742,6.6987
593,22,730.38,134.33,762.35,228.66,0.768,0,746.37,228.66,2.0140,7.7609
593,25,255.83,213.64,317.34,316.37,0.692,0,286.58,316.37,-3.7848,4.3955
593,33,724.86,114.04,750.58,169.55,0.625,0,737.72,169.55,5.6866,6.9388
593,34,681.87,83.10,696.95,132.84,0.376,0,689.41,132.84,9.2840,4.8334
594,1,190.52,201.75,256.04,290.21,0.692,0,223.28,290.21,-3.9884,3.3649
594,14,151.85,150.11,199.72,251.91,0.687,0,175.79,251.91,-3.9909,1.8983
594,27,715.55,104.30,737.55,167.62,0.771,0,726.55,167.62,5.6809,6.6978
594,22,730.33,134.25,762.25,228.69,0.770,0,746.29,228.69,2.0122,7.7601
594,25,255.94,214.46,317.01,316.39,0.708,0,286.48,316.39,-3.7857,4.3950
594,33,725.02,113.85,749.64,168.43,0.634,0,737.33,168.43,5.7846,6.9119
594,34,682.14,83.21,697.52,132.91,0.377,0,689.83,132.91,9.2820,4.8470
595,1,190.71,201.59,256.68,290.55,0.705,0,223.70,290.55,-3.9884,3.3761
595,14,153.01,150.19,199.17,248.19,0.686,0,176.09,248.19,-3.9495,1.7792
595,27,715.67,104.31,737.58,167.62,0.775,0,726.63,167.62,5.6824,6.6992
595,22,730.32,134.34,762.15,228.70,0.777,0,746.24,228.70,2.0108,7.7596
595,25,256.00,214.96,316.81,316.36,0.705,0,286.40,316.36,-3.7859,4.3939
595,33,725.41,113.70,748.89,167.06,0.608,0,737.15,167.06,5.9127,6.8836
595,34,681.99,83.27,697.74,133.07,0.311,0,689.86,133.07,9.2576,4.8548
596,1,190.82,201.79,257.03,291.06,0.739,0,223.93,291.06,-3.9913,3.3893
596,14,153.71,150.21,198.30,244.50,0.703,0,176.01,244.50,-3.9104,1.6528
596,27,715.87,104.31,737.67,167.56,0.772,0,726.77,167.56,5.6899,6.7008
596,22,730.34,134.36,762.11,228.71,0.779,0,746.22,228.71,2.0103,7.7594
596,25,256.13,215.18,316.87,316.40,0.701,0,286.50,316.40,-3.7857,4.3953
596,33,725.47,113.44,748.46,166.96,0.614,0,736.97,166.96,5.9194,6.8784
597,1,190.98,201.95,257.12,291.20,0.672,0,224.05,291.20,-3.9917,3.3935
597,14,154.06,150.24,197.89,242.58,0.694,0,175.98,242.58,-3.8894,1.5857
597,27,716.08,104.45,737.78,167.54,0.768,0,726.93,167.54,5.6947,6.7033
597,22,730.18,134.45,761.93,228.90,0.782,0,746.05,228.90,2.0004,7.7587
597,25,256.19,215.15,316.94,316.40,0.689,0,286.57,316.40,-3.7852,4.3958
597,33,726.02,113.33,748.40,166.41,0.575,0,737.21,166.41,5.9763,6.8729
598,1,191.00,202.02,257.05,291.31,0.710,0,224.02,291.31,-3.9928,3.3957
598,14,154.94,150.36,196.38,236.90,0.718,0,175.66,236.90,-3.8271,1.3772
598,27,716.17,104.52,737.81,167.62,0.765,0,726.99,167.62,5.6887,6.7058
598,22,730.11,134.44,761.85,228.99,0.793,0,745.98,228.99,1.9952,7.7585
598,25,256.20,215.18,316.95,316.40,0.684,0,286.58,316.40,-3.7852,4.3959
598,33,726.11,113.16,747.89,165.48,0.524,0,737.00,165.48,6.0647,6.8514
599,1,191.06,202.10,256.92,291.29,0.719,0,223.99,291.29,-3.9928,3.3947
599,14,155.41,150.44,196.12,234.67,0.747,0,175.77,234.67,-3.7996,1.2947
599,27,716.43,104.51,738.05,167.60,0.757,0,727.24,167.60,5.6948,6.7101
599,22,730.11,134.45,761.81,229.03,0.794,0,745.96,229.03,1.9935,7.7586
599,25,256.32,215.17,317.05,316.40,0.671,0,286.69,316.40,-3.7844,4.3968
599,33,725.96,113.07,747.05,164.08,0.499,0,736.51,164.08,6.1958,6.8154
600,1,191.12,201.94,256.98,291.28,0.741,0,224.05,291.28,-3.9923,3.3951
600,14,155.74,150.54,196.44,233.88,0.734,0,176.09,233.88,-3.7871,1.2680
600,27,716.48,104.54,738.06,167.49,0.760,0,727.27,167.49,5.7053,6.7086
600,22,730.12,134.50,761.79,229.03,0.798,0,745.95,229.03,1.9932,7.7585
600,25,256.34,215.13,317.07,316.38,0.662,0,286.71,316.38,-3.7841,4.3965
600,33,726.20,113.07,746.58,162.47,0.531,0,736.39,162.47,6.3582,6.7817
601,1,191.19,201.86,256.95,291.25,0.741,0,224.07,291.25,-3.9919,3.3947
601,14,155.53,150.56,196.43,233.69,0.744,0,175.98,233.69,-3.7858,1.2598
601,27,716.78,104.66,738.41,167.45,0.760,0,727.60,167.45,5.7149,6.7137
601,22,730.17,134.46,761.84,229.02,0.794,0,746.00,229.02,1.9945,7.7590
601,25,256.22,215.09,317.07,316.57,0.665,0,286.64,316.57,-3.7862,4.3992
601,33,726.09,113.06,746.14,161.78,0.489,0,736.12,161.78,6.4261,6.7624
602,1,191.32,201.80,257.16,291.52,0.722,0,224.24,291.52,-3.9930,3.4020
602,14,155.38,150.79,196.54,233.92,0.736,0,175.96,233.92,-3.7887,1.2681
602,27,716.89,104.78,738.62,167.38,0.764,0,727.75,167.38,5.7238,6.7154
602,22,730.17,134.44,761.82,228.83,0.792,0,746.00,228.83,2.0026,7.7575
602,25,256.23,214.80,317.16,316.53,0.650,0,286.70,316.53,-3.7855,4.3989
602,33,726.40,113.23,745.57,159.68,0.482,0,735.99,159.68,6.6469,6.7170
603,1,191.37,201.74,257.12,291.55,0.720,0,224.25,291.55,-3.9933,3.4028
603,14,155.09,150.92,196.28,233.74,0.755,0,175.69,233.74,-3.7891,1.2585
603,27,717.29,104.81,739.27,167.32,0.780,0,728.28,167.32,5.7382,6.7239
603,22,730.13,134.46,761.77,228.77,0.787,0,745.95,228.77,2.0049,7.7564
603,25,256.17,214.44,317.24,316.52,0.656,0,286.70,316.52,-3.7853,4.3988
603,33,726.53,113.65,745.34,158.98,0.451,0,735.94,158.98,6.7226,6.7013
604,1,191.44,201.79,256.91,291.38,0.720,0,224.17,291.38,-3.9923,3.3983
604,14,154.73,150.95,195.92,233.66,0.762,0,175.32,233.66,-3.7913,1.2514
604,27,717.24,104.83,739.45,167.31,0.776,0,728.35,167.31,5.7401,6.7250
604,22,730.11,134.47,761.76,228.83,0.784,0,745.93,228.83,2.0017,7.7567
604,25,256.11,214.17,317.31,316.60,0.666,0,286.71,316.60,-3.7860,4.4002
604,33,726.47,113.79,745.20,158.66,0.451,0,735.84,158.66,6.7561,6.6925
605,1,191.45,201.69,256.81,291.30,0.707,0,224.13,291.30,-3.9919,3.3962
605,14,154.57,150.98,195.78,233.64,0.758,0,175.18,233.64,-3.7925,1.2492
605,27,716.74,104.88,739.00,167.31,0.770,0,727.87,167.31,5.7323,6.7162
605,22,730.09,134.51,761.73,228.87,0.784,0,745.91,228.87,2.0001,7.7567
605,25,256.12,214.07,317.29,316.54,0.656,0,286.71,316.54,-3.7855,4.3992
605,33,726.13,113.57,745.33,159.41,0.487,0,735.73,159.41,6.6726,6.7061
606,1,191.40,201.83,256.62,291.38,0.721,0,224.01,291.38,-3.9935,3.3971
606,14,154.40,151.01,195.59,233.62,0.785,0,174.99,233.62,-3.7939,1.2463
606,27,716.46,104.87,738.77,167.24,0.765,0,727.61,167.24,5.7351,6.7099
606,22,730.12,134.53,761.75,228.86,0.786,0,745.93,228.86,2.0006,7.7569
606,25,255.81,213.96,317.02,316.48,0.665,0,286.42,316.48,-3.7869,4.3959
606,33,726.11,113.45,745.24,158.82,0.475,0,735.68,158.82,6.7356,6.6927
607,1,191.38,201.86,256.51,291.38,0.703,0,223.95,291.38,-3.9939,3.3964
607,14,154.31,151.05,195.48,233.60,0.775,0,174.90,233.60,-3.7946,1.2449
607,27,715.98,104.82,738.23,167.17,0.765,0,727.11,167.17,5.7330,6.6992
607,22,730.15,134.51,761.78,228.87,0.787,0,745.96,228.87,2.0007,7.7574
607,25,256.05,214.17,317.15,316.60,0.675,0,286.60,316.60,-3.7867,4.3993
607,33,725.85,113.21,745.38,160.26,0.527,0,735.62,160.26,6.5781,6.7217
608,1,191.31,201.71,256.60,291.53,0.708,0,223.96,291.53,-3.9952,3.3999
608,14,154.38,151.13,195.57,233.62,0.795,0,174.98,233.62,-3.7941,1.2464
608,27,716.01,104.78,738.27,167.21,0.756,0,727.14,167.21,5.7300,6.7006
608,22,730.17,134.52,761.80,228.90,0.795,0,745.98,228.90,1.9994,7.7579
608,25,255.84,214.05,316.93,316.40,0.662,0,286.39,316.40,-3.7864,4.3944
608,33,726.17,112.95,745.16,158.45,0.413,0,735.67,158.45,6.7763,6.6846
609,1,191.13,201.65,256.08,291.13,0.729,0,223.60,291.13,-3.9942,3.3880
609,14,154.40,151.13,195.60,233.59,0.808,0,175.00,233.59,-3.7935,1.2454
609,27,715.67,104.74,737.74,167.13,0.763,0,726.70,167.13,5.7302,6.6909
609,22,730.14,134.51,761.77,228.90,0.807,0,745.96,228.90,1.9991,7.7575
609,25,255.80,214.17,316.80,316.27,0.673,0,286.30,316.27,-3.7858,4.3915
609,33,726.32,112.91,745.55,159.62,0.553,0,735.93,159.62,6.6530,6.7146
610,1,190.89,201.73,256.23,291.79,0.745,0,223.56,291.79,-4.0002,3.4021
610,14,154.43,151.22,195.56,233.49,0.806,0,175.00,233.49,-3.7922,1.2414
610,27,715.64,104.81,737.53,167.18,0.768,0,726.58,167.18,5.7226,6.6899
610,22,730.18,134.57,761.77,228.89,0.802,0,745.97,228.89,1.9998,7.7577
610,25,255.93,214.26,316.84,316.19,0.674,0,286.38,316.19,-3.7845,4.3907
610,33,726.42,113.02,746.51,161.91,0.600,0,736.46,161.91,6.4186,6.7718
611,1,190.67,201.89,256.05,292.02,0.734,0,223.36,292.02,-4.0037,3.4055
611,14,154.46,151.29,195.57,233.44,0.809,0,175.01,233.44,-3.7916,1.2399
611,27,715.70,104.77,737.42,167.20,0.770,0,726.56,167.20,5.7209,6.6896
611,22,730.17,134.57,761.75,228.89,0.793,0,745.96,228.89,1.9995,7.7575
611,25,255.94,214.28,316.88,316.18,0.684,0,286.41,316.18,-3.7843,4.3908
611,33,725.70,113.13,746.98,165.08,0.628,0,736.34,165.08,6.0924,6.8315
612,1,190.61,202.17,255.81,292.02,0.733,0,223.21,292.02,-4.0048,3.4042
612,14,154.50,151.37,195.60,233.46,0.803,0,175.05,233.46,-3.7915,1.2411
612,27,715.76,104.71,737.28,167.13,0.765,0,726.52,167.13,5.7268,6.6875
612,22,730.14,134.61,761.69,228.94,0.802,0,745.92,228.94,1.9970,7.7573
612,25,255.86,214.05,316.95,316.19,0.686,0,286.41,316.19,-3.7844,4.3909
612,33,726.86,113.20,746.94,162.02,0.603,0,736.90,162.02,6.4147,6.7824
613,1,190.33,201.76,255.05,291.01,0.731,0,222.69,291.01,-3.9997,3.3776
613,14,154.56,151.48,195.65,233.47,0.799,0,175.11,233.47,-3.7910,1.2418
613,27,715.72,104.55,737.17,167.28,0.759,0,726.44,167.28,5.7109,6.6892
613,22,730.20,134.78,761.61,228.79,0.792,0,745.91,228.79,2.0034,7.7561
613,25,255.69,213.77,316.94,316.15,0.693,0,286.32,316.15,-3.7847,4.3896
613,33,727.18,113.39,747.25,162.30,0.604,0,737.22,162.30,6.3903,6.7943
614,1,190.46,201.77,254.58,290.12,0.726,0,222.52,290.12,-3.9930,3.3562
614,14,154.57,151.60,195.71,233.58,0.793,0,175.14,233.58,-3.7921,1.2465
614,27,715.65,104.32,737.03,167.44,0.756,0,726.34,167.44,5.6949,6.6903
614,22,730.13,134.58,761.60,228.90,0.795,0,745.87,228.90,1.9981,7.7564
614,25,255.55,213.43,316.93,316.10,0.705,0,286.24,316.10,-3.7847,4.3881
614,33,726.81,113.61,747.44,164.28,0.592,0,737.12,164.28,6.1863,6.8310
615,1,190.26,201.42,255.14,290.73,0.723,0,222.70,290.73,-3.9971,3.3714
615,14,154.61,151.69,195.78,233.63,0.785,0,175.19,233.63,-3.7922,1.2490
615,27,715.57,104.23,736.92,167.70,0.752,0,726.24,167.70,5.6687,6.6937
615,22,730.18,134.76,761.53,228.76,0.802,0,745.86,228.76,2.0040,7.7552
615,25,255.48,213.33,317.03,316.40,0.680,0,286.25,316.40,-3.7872,4.3933
615,33,727.61,114.04,747.56,163.14,0.597,0,737.58,163.14,6.3102,6.8178
616,1,190.23,201.72,254.46,290.00,0.763,0,222.35,290.00,-3.9932,3.3521
616,14,154.60,151.80,195.76,233.62,0.792,0,175.18,233.62,-3.7922,1.2484
616,27,715.48,104.10,736.78,167.83,0.743,0,726.13,167.83,5.6541,6.6942
616,22,730.11,134.52,761.56,228.88,0.806,0,745.83,228.88,1.9989,7.7558
616,25,255.30,213.24,316.94,316.50,0.694,0,286.12,316.50,-3.7890,4.3939
616,33,728.77,114.63,747.64,161.11,0.618,0,738.20,161.11,6.5330,6.7897
617,1,190.31,201.40,253.86,288.43,0.624,0,222.08,288.43,-3.9812,3.3146
617,14,154.56,151.85,195.75,233.64,0.776,0,175.16,233.64,-3.7927,1.2491
617,27,715.49,104.03,736.71,167.97,0.735,0,726.10,167.97,5.6408,6.6964
617,22,730.15,134.67,761.51,228.75,0.804,0,745.83,228.75,2.0045,7.7547
617,25,255.10,213.12,316.84,316.55,0.693,0,285.97,316.55,-3.7904,4.3936
617,33,729.13,114.95,747.70,160.76,0.609,0,738.42,160.76,6.5750,6.7867
618,14,154.54,151.90,195.77,233.69,0.766,0,175.16,233.69,-3.7933,1.2509
618,27,715.48,104.02,736.61,167.99,0.732,0,726.04,167.99,5.6376,6.6958
618,22,730.18,134.69,761.51,228.69,0.809,0,745.85,228.69,2.0070,7.7546
618,25,255.16,213.15,317.25,317.40,0.697,0,286.21,317.40,-3.7963,4.4097
618,33,729.80,115.23,747.73,159.38,0.616,0,738.77,159.38,6.7309,6.7656
619,14,154.51,151.92,195.82,233.76,0.770,0,175.17,233.76,-3.7940,1.2537
619,27,715.43,104.05,736.49,168.08,0.724,0,725.96,168.08,5.6280,6.6960
619,22,730.21,134.71,761.52,228.66,0.806,0,745.86,228.66,2.0087,7.7545
619,25,255.05,212.97,316.99,316.98,0.681,0,286.02,316.98,-3.7939,4.4012
619,33,730.72,115.57,747.43,156.22,0.581,0,739.07,156.22,7.0917,6.7053
619,1,190.08,201.50,254.44,288.83,0.478,0,222.26,288.83,-3.9835,3.3252
620,14,154.48,151.94,195.89,233.89,0.757,0,175.18,233.89,-3.7955,1.2590
620,27,715.51,104.05,736.48,168.04,0.740,0,725.99,168.04,5.6325,6.6958
620,22,730.19,134.71,761.48,228.64,0.805,0,745.84,228.64,2.0095,7.7540
620,25,255.22,212.86,317.10,316.93,0.682,0,286.16,316.93,-3.7925,4.4014
620,33,731.01,115.83,747.45,155.43,0.587,0,739.23,155.43,7.1866,6.6913
620,1,190.07,202.16,253.61,287.55,0.537,0,221.84,287.55,-3.9751,3.2926
621,14,154.39,151.92,196.16,234.56,0.743,0,175.28,234.56,-3.8027,1.2853
621,27,715.51,104.02,736.42,168.03,0.741,0,725.97,168.03,5.6329,6.6951
621,22,730.16,134.69,761.45,228.62,0.801,0,745.80,228.62,2.0099,7.7534
621,25,255.11,212.58,317.05,316.85,0.682,0,286.08,316.85,-3.7923,4.3994
621,33,731.33,116.11,747.31,154.09,0.587,0,739.32,154.09,7.3482,6.6633
621,1,188.59,202.04,252.77,287.76,0.757,0,220.68,287.76,-3.9854,3.2874
622,14,153.97,151.91,197.06,237.39,0.733,0,175.52,237.39,-3.8341,1.3940
622,27,715.50,104.01,736.38,168.02,0.744,0,725.94,168.02,5.6335,6.6945
622,22,730.14,134.75,761.42,228.62,0.798,0,745.78,228.62,2.0096,7.7531
622,25,255.09,212.48,317.66,318.18,0.707,0,286.38,318.18,-3.8020,4.4239
622,33,731.75,116.33,747.27,152.49,0.567,0,739.51,152.49,7.5464,6.6311
622,1,186.71,203.00,250.69,288.57,0.664,0,218.70,288.57,-4.0068,3.2885
623,14,154.10,151.83,197.26,237.42,0.722,0,175.68,237.42,-3.8330,1.3968
623,27,715.42,103.99,736.31,168.02,0.743,0,725.87,168.02,5.6323,6.6931
623,22,730.16,134.76,761.44,228.63,0.801,0,745.80,228.63,2.0094,7.7534
623,25,254.98,212.25,317.79,318.67,0.701,0,286.38,318.67,-3.8061,4.4320
623,33,732.34,116.43,747.52,151.31,0.542,0,739.93,151.31,7.7019,6.6126
624,14,154.35,152.01,197.74,237.90,0.738,0,176.05,237.90,-3.8353,1.4183
624,27,715.38,104.01,736.28,168.06,0.733,0,725.83,168.06,5.6278,6.6932
624,22,730.19,134.81,761.46,228.64,0.803,0,745.82,228.64,2.0090,7.7539
624,25,255.06,212.04,317.97,318.98,0.715,0,286.51,318.98,-3.8080,4.4381
624,33,733.46,116.72,747.94,149.58,0.481,0,740.70,149.58,7.9401,6.5880
624,1,184.98,204.30,247.16,287.48,0.681,0,216.07,287.48,-4.0162,3.2408
625,14,154.37,152.08,198.22,238.79,0.726,0,176.30,238.79,-3.8434,1.4532
625,27,715.41,104.00,736.36,168.12,0.753,0,725.88,168.12,5.6227,6.6955
625,22,730.11,134.63,761.50,228.80,0.784,0,745.80,228.80,2.0018,7.7549
625,25,255.29,212.11,317.97,318.99,0.706,0,286.63,318.99,-3.8074,4.4393
625,33,732.92,117.10,748.22,151.38,0.563,0,740.57,151.38,7.7060,6.6278
625,1,183.26,204.28,246.18,289.07,0.761,0,214.72,289.07,-4.0399,3.2654
626,14,153.83,152.05,199.04,241.65,0.764,0,176.43,241.65,-3.8749,1.5574
626,27,715.42,104.07,736.39,168.13,0.742,0,725.90,168.13,5.6222,6.6960
626,22,730.06,134.58,761.49,228.85,0.781,0,745.78,228.85,1.9993,7.7549
626,25,255.46,212.12,317.94,318.97,0.708,0,286.70,318.97,-3.8067,4.4395
626,33,734.00,117.49,749.11,151.31,0.553,0,741.56,151.31,7.7340,6.6471
626,1,182.60,204.76,245.38,289.98,0.758,0,213.99,289.98,-4.0529,3.2797
627,14,153.05,152.00,199.95,245.51,0.771,0,176.50,245.51,-3.9173,1.6928
627,27,715.42,104.10,736.44,168.16,0.738,0,725.93,168.16,5.6201,6.6970
627,22,730.08,134.84,761.40,228.72,0.785,0,745.74,228.72,2.0047,7.7534
627,25,255.31,212.48,317.57,319.02,0.711,0,286.44,319.02,-3.8088,4.4383
627,33,734.74,117.85,749.62,151.03,0.596,0,742.18,151.03,7.7824,6.6538
627,1,182.22,205.21,245.79,292.13,0.746,0,214.00,292.13,-4.0711,3.3278
628,14,152.69,152.03,200.28,247.59,0.774,0,176.48,247.59,-3.9397,1.7629
628,27,715.37,104.13,736.41,168.10,0.740,0,725.89,168.10,5.6248,6.6952
628,22,730.12,134.98,761.39,228.66,0.794,0,745.75,228.66,2.0074,7.7531
628,25,255.39,212.55,317.50,318.96,0.702,0,286.45,318.96,-3.8083,4.4373
628,33,735.77,118.05,750.46,150.61,0.593,0,743.12,150.61,7.8545,6.6642
628,1,182.11,205.21,246.05,293.23,0.759,0,214.08,293.23,-4.0799,3.3529
629,14,152.38,152.02,200.27,248.93,0.779,0,176.32,248.93,-3.9554,1.8061
629,27,715.38,104.20,736.35,167.87,0.744,0,725.86,167.87,5.6463,6.6900
629,22,730.22,135.07,761.49,228.71,0.786,0,745.86,228.71,2.0066,7.7548
629,25,255.47,212.19,317.72,319.11,0.715,0,286.59,319.11,-3.8086,4.4409
629,33,736.39,118.24,751.17,150.80,0.574,0,743.78,150.80,7.8430,6.6827
629,1,182.35,205.36,245.85,293.29,0.741,0,214.10,293.29,-4.0802,3.3544
630,14,152.29,152.00,200.25,249.81,0.778,0,176.27,249.81,-3.9650,1.8346
630,27,715.36,104.29,736.32,167.74,0.745,0,725.84,167.74,5.6575,6.6871
630,22,730.19,134.90,761.56,228.81,0.771,0,745.87,228.81,2.0020,7.7558
630,25,255.58,212.38,317.37,318.54,0.699,0,286.47,318.54,-3.8044,4.4306
630,33,737.17,118.47,752.04,151.05,0.496,0,744.60,151.05,7.8275,6.7060
630,1,183.05,205.45,245.49,292.18,0.729,0,214.27,292.18,-4.0697,3.3313
631,14,152.29,152.01,200.16,250.40,0.771,0,176.23,250.40,-3.9716,1.8535
631,27,715.32,104.59,736.34,167.87,0.749,0,725.83,167.87,5.6455,6.6895
631,22,730.04,133.84,761.78,228.85,0.771,0,745.91,228.85,2.0009,7.7566
631,25,255.63,212.23,317.48,318.70,0.691,0,286.55,318.70,-3.8053,4.4338
631,33,738.23,118.53,752.89,150.32,0.424,0,745.56,150.32,7.9411,6.7097
631,1,183.20,205.29,245.01,291.44,0.722,0,214.10,291.44,-4.0645,3.3133
632,14,153.20,152.08,199.37,247.13,0.778,0,176.28,247.13,-3.9365,1.7454
632,27,715.29,104.73,736.36,167.82,0.750,0,725.82,167.82,5.6503,6.6883
632,22,729.37,129.08,762.51,228.86,0.751,0,745.94,228.86,2.0008,7.7571
632,25,255.41,212.55,317.31,319.30,0.681,0,286.36,319.30,-3.8117,4.4421
632,1,182.69,205.06,244.52,291.46,0.726,0,213.60,291.46,-4.0683,3.3096
633,14,154.47,152.18,198.57,242.65,0.768,0,176.52,242.65,-3.8854,1.5937
633,27,715.26,104.77,736.37,167.76,0.754,0,725.81,167.76,5.6556,6.6870
633,22,729.56,130.03,762.33,228.84,0.766,0,745.95,228.84,2.0017,7.7570
633,25,255.56,212.64,317.42,319.53,0.672,0,286.49,319.53,-3.8129,4.4470
633,1,182.49,204.86,244.50,291.75,0.711,0,213.50,291.75,-4.0715,3.3150
634,14,155.05,152.28,198.10,240.23,0.764,0,176.57,240.23,-3.8576,1.5084
634,27,715.23,104.80,736.40,167.70,0.754,0,725.82,167.70,5.6607,6.6859
634,22,728.88,124.97,763.05,228.85,0.758,0,745.97,228.85,2.0013,7.7573
634,25,255.68,212.65,317.40,319.46,0.678,0,286.54,319.46,-3.8120,4.4462
634,1,182.38,204.81,244.08,291.49,0.739,0,213.23,291.49,-4.0712,3.3071
635,14,155.30,152.37,197.38,237.97,0.754,0,176.34,237.97,-3.8335,1.4238
635,27,715.19,104.91,736.40,167.66,0.753,0,725.79,167.66,5.6644,6.6846
635,22,728.45,121.13,763.55,228.91,0.789,0,746.00,228.91,1.9991,7.7581
635,25,255.65,212.65,317.33,319.52,0.672,0,286.49,319.52,-3.8128,4.4469
635,1,181.86,204.31,244.45,292.64,0.764,0,213.15,292.64,-4.0814,3.3318
636,14,154.79,152.32,197.59,239.31,0.764,0,176.19,239.31,-3.8504,1.4711
636,27,715.14,104.92,736.42,167.65,0.755,0,725.78,167.65,5.6653,6.6841
636,22,728.65,121.98,763.25,228.90,0.751,0,745.95,228.90,1.9990,7.7575
636,25,255.70,212.71,317.28,319.55,0.649,0,286.49,319.55,-3.8130,4.4474
636,1,181.95,204.36,243.98,292.13,0.768,0,212.96,292.13,-4.0785,3.3191
637,14,154.56,152.32,197.68,239.92,0.763,0,176.12,239.92,-3.8580,1.4924
637,27,715.17,104.95,736.49,167.62,0.759,0,725.83,167.62,5.6694,6.6845
637,22,728.94,123.86,762.82,228.89,0.740,0,745.88,228.89,1.9985,7.7565
637,25,255.80,212.74,317.30,319.59,0.660,0,286.55,319.59,-3.8130,4.4484
637,1,182.28,204.39,243.69,291.42,0.768,0,212.98,291.42,-4.0724,3.3033
638,14,154.69,152.29,197.32,238.78,0.759,0,176.00,238.78,-3.8459,1.4498
638,27,715.08,104.87,736.51,167.50,0.755,0,725.79,167.50,5.6794,6.6815
638,22,730.06,130.87,761.75,228.55,0.789,0,745.90,228.55,2.0139,7.7542
638,25,256.31,213.08,316.79,318.00,0.753,0,286.55,318.00,-3.7992,4.4222
638,1,182.65,203.62,243.50,289.84,0.750,0,213.07,289.84,-4.0583,3.2687
639,14,154.26,152.16,197.64,240.30,0.765,0,175.95,240.30,-3.8638,1.5042
639,27,715.01,104.83,736.53,167.44,0.760,0,725.77,167.44,5.6846,6.6799
639,22,730.43,133.56,761.41,228.56,0.791,0,745.92,228.56,2.0136,7.7544
639,25,256.54,213.20,316.63,317.33,0.752,0,286.58,317.33,-3.7932,4.4114
639,1,182.70,203.40,243.40,289.40,0.744,0,213.05,289.40,-4.0547,3.2585
640,14,154.13,152.13,197.66,240.68,0.775,0,175.89,240.68,-3.8687,1.5174
640,27,714.97,104.83,736.57,167.39,0.761,0,725.77,167.39,5.6898,6.6788
